campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,calculated_roas,ctr,conversion_rate,cpc,cpa
521293,App Push Notification,2025-02-20,All,App,897,172,63,82.67,288.3,2.79,3.487359380670134,0.19175027870680045,0.36627906976744184,0.48063953488372096,1.3122222222222222
214920,Email Campaign,2025-02-20,Inactive,SMS,825,287,53,98.36,229.49,2.17,2.3331638877592518,0.3478787878787879,0.18466898954703834,0.3427177700348432,1.8558490566037735
257967,Referral Program,2025-02-20,Inactive,App,581,61,99,87.29,456.94,1.87,5.234734792072402,0.10499139414802065,1.6229508196721312,1.430983606557377,0.8817171717171718
348988,New User Discount,2025-02-21,Premium,App,789,58,68,60.82,382.44,1.71,6.2880631371259454,0.07351077313054499,1.1724137931034482,1.0486206896551724,0.8944117647058824
837018,Weekend Special,2025-02-21,All,Email,934,75,71,88.07,332.73,3.17,3.77801748609061,0.08029978586723768,0.9466666666666667,1.1742666666666666,1.2404225352112674
314419,Festival Offer,2025-02-21,All,Email,495,264,25,73.92,463.92,3.37,6.275974025974026,0.5333333333333333,0.0946969696969697,0.28,2.9568
3307,Flash Sale,2025-02-21,Inactive,App,531,243,83,59.96,486.52,3.4,8.114076050700467,0.4576271186440678,0.34156378600823045,0.24674897119341563,0.7224096385542169
877774,Membership Drive,2025-02-21,All,Social Media,447,245,96,62.12,149.75,2.42,2.410656793303284,0.5480984340044742,0.39183673469387753,0.25355102040816324,0.6470833333333333
448065,Category Promotion,2025-02-21,Inactive,Social Media,840,85,53,52.99,390.56,2.79,7.370447254198905,0.10119047619047619,0.6235294117647059,0.6234117647058823,0.999811320754717
103407,App Push Notification,2025-02-21,All,App,863,55,68,50.61,123.69,1.86,2.4439834024896268,0.06373117033603708,1.2363636363636363,0.9201818181818182,0.7442647058823529
728339,Email Campaign,2025-02-21,Inactive,Social Media,879,112,92,57.95,230.41,3.86,3.976013805004314,0.12741751990898748,0.8214285714285714,0.5174107142857143,0.6298913043478261
176750,Referral Program,2025-02-21,New Users,App,749,54,32,52.97,143.77,2.96,2.714177836511233,0.07209612817089453,0.5925925925925926,0.9809259259259259,1.6553125
362209,New User Discount,2025-02-22,All,Social Media,510,266,13,52.01,415.18,3.33,7.9826956354547205,0.5215686274509804,0.04887218045112782,0.1955263157894737,4.00076923076923
961764,Weekend Special,2025-02-22,All,Email,667,167,43,62.11,209.48,3.04,3.3727258090484624,0.25037481259370314,0.25748502994011974,0.37191616766467067,1.4444186046511627
762517,Festival Offer,2025-02-22,Inactive,App,449,183,30,68.82,444.68,3.54,6.461493751816334,0.40757238307349664,0.16393442622950818,0.37606557377049177,2.2939999999999996
991759,Flash Sale,2025-02-22,Premium,App,995,286,36,87.05,404.44,1.66,4.64606547960942,0.28743718592964823,0.1258741258741259,0.30437062937062936,2.4180555555555556
13271,Membership Drive,2025-02-22,All,Email,525,236,92,99.01,467.03,3.82,4.7169982830017165,0.44952380952380955,0.3898305084745763,0.41953389830508475,1.076195652173913
641292,Category Promotion,2025-02-22,Inactive,Email,742,150,95,58.73,284.97,3.85,4.852205005959476,0.20215633423180593,0.6333333333333333,0.3915333333333333,0.6182105263157894
547201,App Push Notification,2025-02-22,New Users,Email,480,117,82,63.36,156.6,2.7,2.471590909090909,0.24375,0.7008547008547008,0.5415384615384615,0.7726829268292683
166690,Email Campaign,2025-02-22,Inactive,Email,992,298,45,71.2,192.38,2.14,2.701966292134831,0.3004032258064516,0.15100671140939598,0.2389261744966443,1.5822222222222222
801222,Referral Program,2025-02-22,Premium,SMS,970,80,87,89.09,450.85,3.56,5.060612863396566,0.08247422680412371,1.0875,1.113625,1.0240229885057472
186153,New User Discount,2025-02-23,Premium,App,919,236,49,54.13,177.04,3.57,3.270644744134491,0.25680087051142547,0.2076271186440678,0.22936440677966102,1.1046938775510204
46381,Weekend Special,2025-02-23,All,SMS,479,99,95,66.74,475.03,2.04,7.117620617320947,0.20668058455114824,0.9595959595959596,0.674141414141414,0.7025263157894737
36970,Festival Offer,2025-02-23,Inactive,Social Media,715,122,61,50.95,235.72,2.4,4.626496565260059,0.17062937062937064,0.5,0.41762295081967216,0.8352459016393443
282587,Flash Sale,2025-02-23,Premium,SMS,944,109,80,89.92,270.88,2.13,3.0124555160142346,0.11546610169491525,0.7339449541284404,0.824954128440367,1.124
879656,Membership Drive,2025-02-23,New Users,Social Media,667,198,67,96.62,480.18,2.91,4.969778513765266,0.29685157421289354,0.3383838383838384,0.487979797979798,1.442089552238806
852014,Category Promotion,2025-02-23,Inactive,App,691,267,48,86.61,262.48,3.13,3.0305969287611134,0.38639652677279307,0.1797752808988764,0.3243820224719101,1.804375
3087,App Push Notification,2025-02-23,All,App,974,111,13,50.42,189.34,3.46,3.755255850852836,0.11396303901437371,0.11711711711711711,0.45423423423423426,3.8784615384615386
827710,Email Campaign,2025-02-23,Inactive,SMS,555,243,27,87.39,365.65,2.05,4.184117175878247,0.43783783783783786,0.1111111111111111,0.35962962962962963,3.236666666666667
3849,Referral Program,2025-02-23,All,SMS,637,109,87,50.32,265.12,1.54,5.268680445151033,0.17111459968602827,0.7981651376146789,0.46165137614678897,0.5783908045977012
44170,New User Discount,2025-02-24,Premium,Social Media,979,295,79,89.01,158.85,3.43,1.7846309403437814,0.30132788559754853,0.2677966101694915,0.3017288135593221,1.1267088607594937
635784,Weekend Special,2025-02-24,Inactive,SMS,531,244,42,57.43,399.43,1.64,6.955075744384469,0.4595103578154426,0.1721311475409836,0.2353688524590164,1.3673809523809524
740439,Festival Offer,2025-02-24,Inactive,Social Media,442,251,77,95.62,422.35,2.07,4.4169629784563895,0.5678733031674208,0.30677290836653387,0.3809561752988048,1.241818181818182
843423,Flash Sale,2025-02-24,All,Email,531,151,63,89.11,197.91,3.65,2.22096285489844,0.2843691148775895,0.41721854304635764,0.5901324503311258,1.4144444444444444
546363,Membership Drive,2025-02-24,Premium,SMS,679,251,96,86.84,393.52,3.13,4.531552280055274,0.3696612665684831,0.38247011952191234,0.3459760956175299,0.9045833333333334
627994,Category Promotion,2025-02-24,All,Email,543,134,54,62.09,133.36,3.01,2.147849895313255,0.24677716390423574,0.40298507462686567,0.4633582089552239,1.1498148148148148
308369,App Push Notification,2025-02-24,Inactive,Email,861,69,24,77.01,291.29,2.08,3.7824957797688614,0.08013937282229965,0.34782608695652173,1.1160869565217393,3.20875
504478,Email Campaign,2025-02-24,Premium,App,780,158,83,94.51,123.31,1.74,1.3047296582372234,0.20256410256410257,0.5253164556962026,0.5981645569620253,1.1386746987951808
802018,Referral Program,2025-02-24,All,Email,573,257,89,66.74,137.92,3.42,2.0665268204974527,0.44851657940663175,0.3463035019455253,0.2596887159533074,0.7498876404494381
220009,New User Discount,2025-02-25,Inactive,Email,799,51,66,92.26,217.1,1.85,2.353132451766746,0.06382978723404255,1.2941176470588236,1.8090196078431373,1.397878787878788
466390,Weekend Special,2025-02-25,All,App,516,54,27,73.78,454.12,2.86,6.1550555706153425,0.10465116279069768,0.5,1.3662962962962963,2.7325925925925927
522870,Festival Offer,2025-02-25,All,SMS,819,175,24,53.28,247.06,3.01,4.637012012012012,0.21367521367521367,0.13714285714285715,0.30445714285714287,2.22
339898,Flash Sale,2025-02-25,Premium,Email,549,107,62,76.22,259.3,3.35,3.401994227236946,0.19489981785063754,0.5794392523364486,0.7123364485981308,1.2293548387096773
507912,Membership Drive,2025-02-25,All,Social Media,471,183,68,74.56,226.02,2.47,3.031384120171674,0.3885350318471338,0.37158469945355194,0.40743169398907103,1.096470588235294
941397,Category Promotion,2025-02-25,New Users,SMS,756,285,80,68.35,362.7,1.51,5.306510607168984,0.376984126984127,0.2807017543859649,0.23982456140350875,0.8543749999999999
573475,App Push Notification,2025-02-25,Premium,Email,860,167,51,57.82,439.57,1.71,7.602386717398824,0.1941860465116279,0.30538922155688625,0.34622754491017965,1.1337254901960785
348130,Email Campaign,2025-02-25,Premium,App,855,198,91,83.57,228.69,2.33,2.7365083163814767,0.23157894736842105,0.4595959595959596,0.42207070707070704,0.9183516483516483
291486,Referral Program,2025-02-25,Inactive,SMS,708,284,60,78.63,233.73,3.0,2.972529568866845,0.4011299435028249,0.2112676056338028,0.2768661971830986,1.3105
781919,New User Discount,2025-02-26,Inactive,SMS,899,166,76,70.58,119.43,3.24,1.6921224142816664,0.1846496106785317,0.4578313253012048,0.4251807228915663,0.9286842105263158
983929,Weekend Special,2025-02-26,All,App,782,264,22,82.09,349.55,3.33,4.258131319283713,0.3375959079283887,0.08333333333333333,0.3109469696969697,3.7313636363636364
361288,Festival Offer,2025-02-26,New Users,Social Media,949,243,37,64.44,435.97,3.45,6.765518311607698,0.256059009483667,0.1522633744855967,0.2651851851851852,1.7416216216216216
289030,Flash Sale,2025-02-26,Inactive,App,726,256,75,60.05,440.69,2.27,7.33871773522065,0.3526170798898072,0.29296875,0.2345703125,0.8006666666666666
721952,Membership Drive,2025-02-26,New Users,Social Media,888,274,94,94.97,114.72,2.41,1.2079604085500684,0.30855855855855857,0.34306569343065696,0.3466058394160584,1.0103191489361703
250428,Category Promotion,2025-02-26,All,Email,965,98,91,83.27,330.85,3.12,3.9732196469316685,0.10155440414507771,0.9285714285714286,0.8496938775510203,0.915054945054945
29096,App Push Notification,2025-02-26,Premium,SMS,718,202,33,73.56,204.74,1.96,2.783306144643828,0.28133704735376047,0.16336633663366337,0.36415841584158415,2.229090909090909
619490,Email Campaign,2025-02-26,Premium,SMS,965,198,85,79.28,178.38,3.11,2.25,0.20518134715025907,0.4292929292929293,0.40040404040404043,0.9327058823529412
995120,Referral Program,2025-02-26,Premium,Social Media,648,99,14,91.1,486.19,2.05,5.336882546652031,0.1527777777777778,0.1414141414141414,0.9202020202020201,6.507142857142857
579668,New User Discount,2025-02-27,Inactive,SMS,986,229,79,99.42,217.16,1.92,2.184268758801046,0.23225152129817445,0.34497816593886466,0.4341484716157205,1.2584810126582278
133962,Weekend Special,2025-02-27,All,SMS,511,259,53,58.06,132.35,3.78,2.2795384085428867,0.5068493150684932,0.20463320463320464,0.22416988416988418,1.0954716981132075
478987,Festival Offer,2025-02-27,Premium,App,919,265,64,97.14,206.48,3.21,2.125591929174387,0.2883569096844396,0.24150943396226415,0.36656603773584906,1.5178125
403347,Flash Sale,2025-02-27,All,App,722,168,18,97.14,107.83,2.32,1.110047354333951,0.23268698060941828,0.10714285714285714,0.5782142857142857,5.3966666666666665
438616,Membership Drive,2025-02-27,All,Email,994,214,34,53.02,394.67,2.7,7.443794794417201,0.2152917505030181,0.1588785046728972,0.2477570093457944,1.5594117647058825
413960,Category Promotion,2025-02-27,New Users,Social Media,733,110,23,80.02,280.14,3.68,3.500874781304674,0.15006821282401092,0.20909090909090908,0.7274545454545455,3.4791304347826086
228730,App Push Notification,2025-02-27,All,SMS,913,134,33,72.45,343.52,1.93,4.741476880607315,0.14676889375684557,0.2462686567164179,0.5406716417910448,2.1954545454545453
777611,Email Campaign,2025-02-27,Premium,SMS,546,192,71,56.06,224.35,3.25,4.001962183374955,0.3516483516483517,0.3697916666666667,0.2919791666666667,0.7895774647887325
452891,Referral Program,2025-02-27,New Users,SMS,701,61,90,75.18,317.34,3.71,4.2210694333599355,0.08701854493580599,1.4754098360655739,1.2324590163934428,0.8353333333333334
513420,New User Discount,2025-02-28,Premium,Email,880,105,50,82.17,482.36,2.93,5.8702689546063045,0.11931818181818182,0.47619047619047616,0.7825714285714286,1.6434
145920,Weekend Special,2025-02-28,Inactive,Email,626,206,84,76.81,183.45,3.5,2.388360890509048,0.329073482428115,0.4077669902912621,0.3728640776699029,0.9144047619047619
958791,Festival Offer,2025-02-28,New Users,SMS,472,176,46,72.35,443.33,2.24,6.127574291637872,0.3728813559322034,0.26136363636363635,0.41107954545454545,1.5728260869565216
922286,Flash Sale,2025-02-28,All,Social Media,571,185,87,93.28,302.14,2.08,3.2390651801029158,0.3239929947460595,0.4702702702702703,0.5042162162162163,1.072183908045977
31374,Membership Drive,2025-02-28,All,Social Media,918,198,46,82.73,367.31,2.43,4.439864619847697,0.21568627450980393,0.23232323232323232,0.4178282828282828,1.7984782608695653
279463,Category Promotion,2025-02-28,All,App,418,271,18,58.56,208.83,3.82,3.5660860655737707,0.6483253588516746,0.06642066420664207,0.21608856088560888,3.2533333333333334
558217,App Push Notification,2025-02-28,Premium,Email,845,274,97,99.94,376.72,2.03,3.769461677006204,0.3242603550295858,0.354014598540146,0.36474452554744524,1.0303092783505154
308962,Email Campaign,2025-02-28,Inactive,Social Media,516,207,11,89.91,471.39,3.25,5.242909576242909,0.4011627906976744,0.05314009661835749,0.4343478260869565,8.173636363636364
76022,Referral Program,2025-02-28,Inactive,Social Media,879,229,40,63.9,492.59,3.15,7.708763693270735,0.2605233219567691,0.17467248908296942,0.2790393013100437,1.5975
515627,New User Discount,2025-03-01,Premium,SMS,465,140,78,92.14,415.7,1.8,4.511612763186455,0.3010752688172043,0.5571428571428572,0.6581428571428571,1.1812820512820512
569567,Weekend Special,2025-03-01,Premium,SMS,795,98,64,69.81,133.1,1.61,1.9066036384472138,0.12327044025157233,0.6530612244897959,0.7123469387755103,1.09078125
435771,Festival Offer,2025-03-01,Inactive,Email,763,194,40,89.82,434.21,2.22,4.834224003562681,0.254259501965924,0.20618556701030927,0.46298969072164947,2.2455
72620,Flash Sale,2025-03-01,All,Email,644,72,29,95.82,492.33,1.71,5.138071383844709,0.11180124223602485,0.4027777777777778,1.3308333333333333,3.3041379310344827
64186,Membership Drive,2025-03-01,Inactive,SMS,426,182,14,64.83,434.05,2.18,6.695202838192196,0.4272300469483568,0.07692307692307693,0.3562087912087912,4.630714285714285
543636,Category Promotion,2025-03-01,Premium,App,964,94,14,95.09,449.54,3.76,4.727521295614681,0.0975103734439834,0.14893617021276595,1.011595744680851,6.792142857142857
335229,App Push Notification,2025-03-01,Inactive,Social Media,945,197,96,84.12,126.18,2.99,1.5,0.20846560846560847,0.4873096446700508,0.427005076142132,0.8762500000000001
209819,Email Campaign,2025-03-01,Inactive,Email,614,61,42,97.6,109.21,2.52,1.118954918032787,0.0993485342019544,0.6885245901639344,1.5999999999999999,2.3238095238095235
167727,Referral Program,2025-03-01,New Users,Email,697,130,83,72.28,378.07,1.61,5.230630879911455,0.18651362984218078,0.6384615384615384,0.556,0.8708433734939759
966076,New User Discount,2025-03-02,Premium,Email,478,125,30,91.78,233.39,2.76,2.5429287426454565,0.2615062761506276,0.24,0.73424,3.0593333333333335
957085,Weekend Special,2025-03-02,All,SMS,888,284,16,97.85,482.94,3.16,4.93551354113439,0.31981981981981983,0.056338028169014086,0.3445422535211267,6.115625
566256,Festival Offer,2025-03-02,All,SMS,640,119,73,63.92,437.43,2.85,6.843397997496871,0.1859375,0.6134453781512605,0.5371428571428571,0.8756164383561644
653421,Flash Sale,2025-03-02,Premium,Email,644,52,65,84.97,463.23,3.97,5.451688831352242,0.08074534161490683,1.25,1.6340384615384616,1.3072307692307692
465519,Membership Drive,2025-03-02,Inactive,SMS,506,262,15,64.31,177.2,2.49,2.7554035142279583,0.5177865612648221,0.05725190839694656,0.2454580152671756,4.287333333333334
599744,Category Promotion,2025-03-02,All,Social Media,733,52,14,71.76,493.95,3.42,6.883361204013378,0.07094133697135062,0.2692307692307692,1.3800000000000001,5.125714285714286
186644,App Push Notification,2025-03-02,All,App,686,146,25,75.75,423.16,2.12,5.5862706270627065,0.21282798833819241,0.17123287671232876,0.5188356164383562,3.03
644521,Email Campaign,2025-03-02,New Users,Email,728,257,29,60.67,330.36,1.67,5.44519531893852,0.35302197802197804,0.11284046692607004,0.23607003891050585,2.0920689655172415
243422,Referral Program,2025-03-02,New Users,Social Media,625,185,50,95.16,179.62,1.56,1.887557797393863,0.296,0.2702702702702703,0.5143783783783784,1.9032
794120,New User Discount,2025-03-03,Inactive,Email,600,237,69,53.29,383.26,3.82,7.191968474385438,0.395,0.2911392405063291,0.2248523206751055,0.7723188405797101
450497,Weekend Special,2025-03-03,Inactive,Email,620,248,77,60.01,371.75,1.93,6.194800866522247,0.4,0.31048387096774194,0.2419758064516129,0.7793506493506493
651092,Festival Offer,2025-03-03,New Users,App,509,89,28,67.99,104.8,1.65,1.5414031475216945,0.17485265225933203,0.3146067415730337,0.7639325842696628,2.4282142857142857
579697,Flash Sale,2025-03-03,Inactive,App,715,137,64,56.39,348.02,2.44,6.17166164213513,0.1916083916083916,0.46715328467153283,0.4116058394160584,0.88109375
587173,Membership Drive,2025-03-03,Inactive,SMS,437,69,81,57.55,448.43,1.69,7.7920069504778455,0.15789473684210525,1.173913043478261,0.8340579710144927,0.7104938271604938
89620,Category Promotion,2025-03-03,New Users,Social Media,492,74,67,94.64,248.2,2.88,2.622569737954353,0.15040650406504066,0.9054054054054054,1.278918918918919,1.4125373134328358
727669,App Push Notification,2025-03-03,Inactive,Email,434,100,70,64.76,424.32,2.18,6.552192711550339,0.2304147465437788,0.7,0.6476000000000001,0.9251428571428573
342346,Email Campaign,2025-03-03,All,Email,632,129,45,90.35,354.43,3.01,3.9228555617044827,0.20411392405063292,0.3488372093023256,0.7003875968992248,2.0077777777777777
704096,Referral Program,2025-03-03,New Users,Email,848,94,22,84.83,376.44,3.84,4.437581044441825,0.11084905660377359,0.23404255319148937,0.9024468085106383,3.855909090909091
849626,New User Discount,2025-03-04,Premium,Social Media,839,137,36,96.26,216.89,3.43,2.253168501973821,0.1632896305125149,0.26277372262773724,0.7026277372262774,2.673888888888889
655736,Weekend Special,2025-03-04,All,Social Media,618,228,20,56.31,304.38,3.27,5.405434203516249,0.36893203883495146,0.08771929824561403,0.24697368421052632,2.8155
111516,Festival Offer,2025-03-04,New Users,Email,865,275,66,98.13,492.04,1.66,5.014164883318048,0.3179190751445087,0.24,0.3568363636363636,1.4868181818181818
201,Flash Sale,2025-03-04,All,Social Media,450,97,33,83.19,197.49,3.53,2.3739632167327804,0.21555555555555556,0.3402061855670103,0.8576288659793814,2.520909090909091
942026,Membership Drive,2025-03-04,Inactive,Email,812,211,23,64.96,219.76,3.38,3.3830049261083746,0.25985221674876846,0.10900473933649289,0.307867298578199,2.824347826086956
171208,Category Promotion,2025-03-04,Inactive,Email,623,126,59,80.52,310.06,3.57,3.850720317933433,0.20224719101123595,0.46825396825396826,0.639047619047619,1.3647457627118644
85689,App Push Notification,2025-03-04,Inactive,SMS,809,107,11,52.07,331.45,3.79,6.365469560207413,0.13226205191594562,0.102803738317757,0.4866355140186916,4.733636363636363
270312,Email Campaign,2025-03-04,New Users,App,775,89,27,82.31,107.23,2.15,1.302757866601871,0.11483870967741935,0.30337078651685395,0.9248314606741573,3.0485185185185184
820376,Referral Program,2025-03-04,Inactive,SMS,773,194,26,68.41,409.12,1.56,5.98041222043561,0.25097024579560157,0.13402061855670103,0.3526288659793814,2.631153846153846
525818,New User Discount,2025-03-05,All,SMS,663,81,61,97.82,399.71,2.23,4.086178695563279,0.12217194570135746,0.7530864197530864,1.2076543209876542,1.603606557377049
356988,Weekend Special,2025-03-05,Inactive,SMS,684,227,19,81.96,424.63,2.95,5.180941922889215,0.33187134502923976,0.08370044052863436,0.3610572687224669,4.313684210526316
968544,Festival Offer,2025-03-05,New Users,SMS,414,181,54,99.18,289.79,3.24,2.9218592458156887,0.43719806763285024,0.2983425414364641,0.5479558011049724,1.836666666666667
906815,Flash Sale,2025-03-05,Inactive,SMS,807,104,90,82.43,349.2,3.42,4.236321727526385,0.1288723667905824,0.8653846153846154,0.7925961538461539,0.915888888888889
851310,Membership Drive,2025-03-05,New Users,App,595,158,40,50.43,260.24,2.6,5.160420384691652,0.26554621848739496,0.25316455696202533,0.3191772151898734,1.26075
952760,Category Promotion,2025-03-05,All,Social Media,565,232,96,50.5,202.25,1.7,4.0049504950495045,0.41061946902654867,0.41379310344827586,0.21767241379310345,0.5260416666666666
211266,App Push Notification,2025-03-05,Inactive,Email,873,54,93,77.03,326.8,2.33,4.242502920939893,0.061855670103092786,1.7222222222222223,1.4264814814814815,0.8282795698924731
991316,Email Campaign,2025-03-05,Inactive,Social Media,798,220,64,64.36,304.19,1.88,4.7263828464885025,0.2756892230576441,0.2909090909090909,0.29254545454545455,1.005625
707265,Referral Program,2025-03-05,Inactive,Email,892,93,12,78.06,392.43,1.68,5.02728670253651,0.10426008968609865,0.12903225806451613,0.8393548387096774,6.505
523125,New User Discount,2025-03-06,Premium,App,403,174,87,76.79,230.59,2.56,3.0028649563745278,0.4317617866004963,0.5,0.4413218390804598,0.8826436781609196
186450,Weekend Special,2025-03-06,Inactive,App,664,143,81,98.28,210.0,1.9,2.1367521367521367,0.21536144578313254,0.5664335664335665,0.6872727272727273,1.2133333333333334
565502,Festival Offer,2025-03-06,All,Email,416,271,15,85.54,222.31,2.42,2.5989010989010985,0.6514423076923077,0.055350553505535055,0.3156457564575646,5.702666666666667
451343,Flash Sale,2025-03-06,Premium,Social Media,655,172,38,76.33,460.65,3.62,6.034979693436394,0.26259541984732826,0.22093023255813954,0.44377906976744186,2.0086842105263156
228903,Membership Drive,2025-03-06,Premium,SMS,869,160,30,93.84,148.15,3.13,1.5787510656436488,0.18411967779056387,0.1875,0.5865,3.128
585925,Category Promotion,2025-03-06,Premium,Social Media,917,259,70,64.56,399.39,3.59,6.1863382899628245,0.2824427480916031,0.2702702702702703,0.24926640926640928,0.9222857142857143
492406,App Push Notification,2025-03-06,Inactive,Email,923,173,79,94.16,378.12,1.8,4.01571792693288,0.18743228602383533,0.45664739884393063,0.5442774566473988,1.1918987341772151
96812,Email Campaign,2025-03-06,Premium,Email,727,234,44,76.49,108.21,3.24,1.4146947313374298,0.3218707015130674,0.18803418803418803,0.3268803418803419,1.7384090909090908
347556,Referral Program,2025-03-06,Premium,SMS,807,91,22,54.94,175.6,1.57,3.1962140516927557,0.1127633209417596,0.24175824175824176,0.6037362637362637,2.497272727272727
75567,New User Discount,2025-03-07,Premium,Social Media,476,110,10,63.41,285.38,1.83,4.500551963412711,0.23109243697478993,0.09090909090909091,0.5764545454545454,6.340999999999999
169758,Weekend Special,2025-03-07,Inactive,SMS,601,235,29,83.66,454.7,2.71,5.435094429835047,0.3910149750415973,0.12340425531914893,0.356,2.8848275862068964
642814,Festival Offer,2025-03-07,Premium,Email,466,237,96,97.39,416.37,1.96,4.275284936851833,0.5085836909871244,0.4050632911392405,0.4109282700421941,1.0144791666666666
247564,Flash Sale,2025-03-07,All,App,745,52,22,87.56,115.5,2.18,1.3190954773869346,0.0697986577181208,0.4230769230769231,1.683846153846154,3.98
390688,Membership Drive,2025-03-07,Premium,App,677,241,82,75.86,154.37,2.89,2.034932770893752,0.3559822747415066,0.34024896265560167,0.3147717842323651,0.9251219512195122
846680,Category Promotion,2025-03-07,Premium,SMS,596,83,93,90.58,413.03,3.65,4.559836608522852,0.13926174496644295,1.1204819277108433,1.0913253012048192,0.9739784946236559
604125,App Push Notification,2025-03-07,Inactive,App,416,66,96,56.31,369.94,2.03,6.569703427455159,0.15865384615384615,1.4545454545454546,0.8531818181818183,0.5865625
524536,Email Campaign,2025-03-07,All,SMS,451,120,98,71.7,456.31,3.63,6.36415620641562,0.2660753880266075,0.8166666666666667,0.5975,0.7316326530612245
964017,Referral Program,2025-03-07,Premium,Email,588,258,48,86.33,459.48,2.74,5.322367658982973,0.4387755102040816,0.18604651162790697,0.33461240310077517,1.7985416666666667
625874,New User Discount,2025-03-08,Premium,Email,917,271,39,91.26,284.52,2.22,3.1176857330703482,0.2955288985823337,0.14391143911439114,0.3367527675276753,2.3400000000000003
536985,Weekend Special,2025-03-08,All,Email,512,290,73,60.1,228.97,3.14,3.8098169717138104,0.56640625,0.2517241379310345,0.20724137931034484,0.8232876712328767
887584,Festival Offer,2025-03-08,All,SMS,1000,111,19,55.13,113.5,2.18,2.0587701795755486,0.111,0.17117117117117117,0.4966666666666667,2.9015789473684213
432876,Flash Sale,2025-03-08,Premium,Email,572,206,12,71.3,482.89,1.62,6.772650771388499,0.36013986013986016,0.05825242718446602,0.3461165048543689,5.941666666666666
518628,Membership Drive,2025-03-08,All,Email,830,97,23,55.82,108.41,1.73,1.9421354353278395,0.11686746987951807,0.23711340206185566,0.5754639175257732,2.4269565217391302
915038,Category Promotion,2025-03-08,All,Email,804,115,77,90.1,230.63,3.7,2.5597114317425085,0.14303482587064675,0.6695652173913044,0.7834782608695652,1.1701298701298701
406675,App Push Notification,2025-03-08,New Users,App,531,266,65,51.4,222.07,2.53,4.320428015564202,0.5009416195856874,0.24436090225563908,0.19323308270676692,0.7907692307692308
227477,Email Campaign,2025-03-08,All,Email,888,243,48,98.3,410.5,3.13,4.175991861648017,0.27364864864864863,0.19753086419753085,0.4045267489711934,2.0479166666666666
298835,Referral Program,2025-03-08,All,Email,616,226,35,96.43,334.45,3.51,3.468318987866846,0.36688311688311687,0.15486725663716813,0.42668141592920356,2.7551428571428573
835594,New User Discount,2025-03-09,New Users,App,430,264,18,55.29,349.55,2.83,6.322119732320492,0.6139534883720931,0.06818181818181818,0.2094318181818182,3.0716666666666668
280325,Weekend Special,2025-03-09,New Users,SMS,899,229,17,70.11,154.64,3.74,2.205676793610041,0.25472747497219134,0.07423580786026202,0.30615720524017465,4.124117647058823
66533,Festival Offer,2025-03-09,New Users,Social Media,763,290,35,79.26,483.28,2.59,6.097400958869542,0.3800786369593709,0.1206896551724138,0.2733103448275862,2.2645714285714287
4482,Flash Sale,2025-03-09,All,App,790,188,53,98.64,169.94,3.66,1.7228304947283049,0.2379746835443038,0.28191489361702127,0.5246808510638298,1.8611320754716982
259308,Membership Drive,2025-03-09,Inactive,Social Media,938,186,65,61.82,101.48,1.64,1.6415399547072145,0.19829424307036247,0.34946236559139787,0.3323655913978495,0.951076923076923
864205,Category Promotion,2025-03-09,All,Social Media,510,175,97,80.07,494.04,1.74,6.170101161483703,0.3431372549019608,0.5542857142857143,0.4575428571428571,0.8254639175257731
772781,App Push Notification,2025-03-09,All,App,751,280,46,54.85,130.27,3.03,2.3750227894257065,0.37283621837549935,0.16428571428571428,0.19589285714285715,1.192391304347826
513160,Email Campaign,2025-03-09,New Users,Social Media,879,259,58,58.31,334.59,1.83,5.738123820956954,0.29465301478953354,0.22393822393822393,0.22513513513513514,1.005344827586207
180179,Referral Program,2025-03-09,Premium,SMS,804,127,88,50.29,329.5,2.17,6.551998409226487,0.15796019900497513,0.6929133858267716,0.39598425196850395,0.5714772727272727
89557,New User Discount,2025-03-10,New Users,Email,985,281,27,75.62,300.89,3.45,3.978973816450674,0.28527918781725886,0.09608540925266904,0.2691103202846975,2.800740740740741
711113,Weekend Special,2025-03-10,All,SMS,535,300,13,91.95,410.7,3.77,4.466557911908645,0.5607476635514018,0.043333333333333335,0.3065,7.073076923076924
352356,Festival Offer,2025-03-10,All,App,551,165,96,76.99,173.97,3.37,2.259644109624627,0.29945553539019965,0.5818181818181818,0.4666060606060606,0.8019791666666666
937878,Flash Sale,2025-03-10,All,SMS,837,129,43,72.81,157.06,2.22,2.157121274550199,0.15412186379928317,0.3333333333333333,0.5644186046511628,1.6932558139534883
783877,Membership Drive,2025-03-10,Premium,SMS,551,169,53,80.92,465.51,3.32,5.752718734552644,0.30671506352087113,0.3136094674556213,0.4788165680473373,1.5267924528301886
736385,Category Promotion,2025-03-10,Premium,App,781,104,17,57.08,224.2,2.43,3.927820602662929,0.13316261203585147,0.16346153846153846,0.5488461538461539,3.357647058823529
647264,App Push Notification,2025-03-10,New Users,Email,987,124,78,95.02,129.98,3.61,1.3679225426226058,0.12563323201621074,0.6290322580645161,0.7662903225806451,1.218205128205128
998524,Email Campaign,2025-03-10,All,Email,969,78,38,70.6,253.97,1.65,3.5973087818696885,0.0804953560371517,0.48717948717948717,0.905128205128205,1.857894736842105
